,country_name,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y,average_x,average_y
235,Euro area,,80.69990205843294,,,50.45062678610235,,9.727483528586882,,5.7958140236650335,95.7790841267675,,7.13784702628509,,,,7.254032984314506,,,27.815844078753088,,0.1,76.02597929556066,,,,,,,,,,,90.84106375000002,76.16638,2.531588121301124,89.55650436644726,94.96589643745183,,95.72348212256331,93.68749125894085,95.63304164880482,,10.636322052833489,,,,,98.5852368209611,,,9.80563521611356,3.93393666797545,,97.75151226058182,98.82175060156293,,4.68774403571242,26.396658294499083,33.670378912960736,10.3491929970337,0.28915392479197,1.0,0.19070995677522246,45.841178906713175,23.75702589854494,,12.140748920133317,23.576327486275865,,3.35132444422465,4.037894275594439,2.2418607149168053,2.818844988264465,3.2094365825045776,3.35957556453774,1.0,0.008470409686377732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5485317526628424,1.0,,,,,
236,Europe & Central Asia,,76.3605773017313,,,53.253304349544415,1.15114831924438,12.320503011020573,,5.861521149488456,82.7378573144057,,6.990129351470465,,,,18.51501853224204,,,,,,,,,,,,,,1.0,97.6024675,98.1380875,89.53231,71.14587125,2.812550009845436,90.7211341777557,92.0384739096854,,93.99052798053094,94.34888587177481,94.2453275370963,,8.346971583475923,,,,,98.8046964994677,,,8.32169418043851,3.44169384838531,,91.32155297370312,96.06232956309555,,4.21896308890328,21.624289796285684,39.94659499699278,26.2119971143166,0.303888688018672,0.03646440130054859,1.9873099022027012,45.22712020438629,28.434023168226723,,21.17191421654865,25.861831679939815,,8.35,5.3,4.250000000000001,7.15,7.825000000000001,8.9,1.0,0.025801309754676184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7396999880425263,114740328.18750001,,,,,
237,Europe & Central Asia (excluding high income),,70.9393483867595,,,56.02046863224952,,15.234600558060052,,6.46140407842097,64.5248587782576,,7.043425853922822,,,,27.752791171625873,,,,,,,,,,,,,,1.0,98.29008750000001,98.85959749999998,87.4654825,66.9282175,3.212696173957754,91.6095418699676,,94.72595063355546,92.62152530169396,94.89988442899603,93.47842429686064,,7.159257145474699,,,,,98.9669410407044,,,6.82619937430457,3.19806718619248,,77.05084902094245,93.38251573267995,,3.5521228056378,16.585467413552685,49.80692106995535,42.7922949437861,0.365074731714593,0.08472145769135479,4.771370475800224,44.421025665511394,32.960141195740384,,27.930954078595715,27.968171547040285,,12.3920375462044,15.39103632303175,7.929831581359155,10.739868527519505,13.439801865884789,13.445312473472349,1.0,0.04437200143869205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9332517825042213,49679389.06250001,,,,,
238,Europe & Central Asia (IDA & IBRD countries),,71.299507247516,,,55.1938384694699,,14.509176925004464,,6.44676899855022,64.7852898099642,,6.9923846043694855,,,,26.814886139472925,,,,,,,,,,,,,,,98.2925,98.85300749999999,87.81924375,68.40486375000002,3.1114402597614896,91.90671190322817,89.02962575812556,94.69584421151457,92.81977368480091,94.81572195929918,93.29900666862021,,7.2371899016961745,,,,,98.9039641613448,,,6.86728078783501,3.11856606257539,,79.56773467490909,93.21302736707082,,3.71567166851402,17.763062728890635,47.82701125885936,41.2891738551747,0.341929664666349,0.07365180298599434,4.050752192235105,44.428109313268365,34.204774941869985,,27.667401944435,27.801285474814936,,11.7301972989852,14.5600080950398,7.510098622104375,10.158334424962305,12.690263453122336,12.700865935284948,1.0,0.04033189796168901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.869775276112245,57371281.31250001,,,,,
239,European Union,,79.28185676117144,,,50.53377814046743,,9.815795633519903,,5.845282159153053,91.7916418195627,,7.010190015527224,,,,9.865863477367025,,,26.785632009803596,,0.1,75.1446443578822,,,,,,,,,,,91.40456499999999,74.74456374999998,2.5581438470575346,89.58599189444615,95.05924647347861,,95.67382681959351,94.00471079651602,95.14399251750348,,9.89511959151684,,,,,98.5380077524683,,,9.31452488007676,3.74764560480812,,96.6077241108724,97.68852812597103,,4.70294211045345,26.2104662723764,34.04904380320307,14.4423327092146,0.267210186315166,1.0,0.23826029005877442,45.68202709125483,26.17283943841765,,14.7858449000232,24.040651688221967,,3.6603132559013103,4.42569593125033,2.4373235683080265,3.0797857116543197,3.581138198313972,3.68914843742673,1.0,0.00935419788752785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5392188741287738,1.0,,,,,
240,High income,,81.4746730594091,,,50.363261163359184,1.0858701467514,10.926271944248013,,4.568974911433503,70.7594120638873,,7.5678180953426955,,,,14.823741210654074,,,,,,,,,,,,,,1.0,,,90.07715125000001,83.6861125,2.7022620038505503,90.85171966410665,94.64934211020427,,95.36851018778968,93.73985442166355,94.8257957721383,,7.03580240291815,,,,,98.9268848792221,,,10.9064394640709,3.06096648350682,,98.50246006029617,98.95870374419076,,4.05174593645916,20.1291662332741,30.797144520756234,13.4930075901838,0.299735077805871,0.02633186205628823,0.30542449540379835,43.94449970835837,19.7589617583345,,13.266155864904233,23.167217998310083,,4.75,5.6,2.7750000000000004,4.0,4.5625,4.75,1.0,0.018097191160718028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6560659521228938,1.0,0.9375,6.237499999999999,2.1624999999999996,,
241,Middle East & North Africa,,67.66356952391556,,,65.06979496672636,2.27951622009277,23.757653171766837,,1.330043238854895,21.9336747729223,3.8589885980108853,,,,,40.289251353431354,,,34.55193110146669,,0.10114523958243263,25.04267764300476,,,,,,,,1.0,71.25762499999999,78.40632125,69.2034725,38.818650000000005,8.781930860737166,89.2915183421445,89.02879130376174,93.40502612940895,89.46418035375386,89.61297614528618,89.21607298756581,86.28805813437326,18.05034272447829,,,,,90.4934950358995,,,2.54293627373124,1.32319141982783,,76.66796333228004,89.64523555493271,,0.15139941575395,2.36550234822926,34.45532892336275,67.4993999817122,2.15814075997481,2.410749213758044,16.06692157865843,20.22098399171956,35.80853788108264,,35.09750623793722,34.96554719009818,,21.1,24.299999999999997,13.2875,17.450000000000003,20.0125,20.5,1.0,0.1856951541486197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.879226943697523,1.0,5.6625,10.4625,14.274999999999999,,
242,Middle East & North Africa (excluding high income),,66.49327200438344,,,64.64808780567199,,24.751314021897976,,1.1850233225305058,20.4502970715164,4.2143894876177965,,,,,44.039902776205814,,,36.14202493967735,,0.10118881514127051,24.744805562135525,37.25370130551131,,,,,,,1.0,68.38954875,75.53847999999999,66.9056625,36.39036375,9.457751985332608,88.23878387045187,87.9326921540526,92.95047511978815,88.46707681871932,88.59072143558491,88.19201309142751,86.101791499466,20.080369840661902,65.501341888184,,,,89.5265381850414,,,2.00868081163002,1.06874853442543,,,87.97599374605282,,0.112872498921511,1.9994540326372667,36.11147779147532,69.1318872368656,2.51196956110769,2.831047756526647,16.48645464138801,20.17329284440476,39.55422211297038,,35.52568786642805,34.49880028531403,,22.76123080999305,26.2466287348702,14.378290366481348,18.831675859687053,21.570187185992488,22.132231732288098,1.0,0.207530621697097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.941706048463274,1.0,,,,,
243,Middle East & North Africa (IDA & IBRD countries),,66.49327200438344,,,64.64808780567199,,24.672242722548614,,1.1850233225305058,20.4502970715164,4.2143894876177965,,,,,43.84979197026729,,,36.14202493967735,,0.10118881514127051,24.744805562135525,37.25370130551131,,,,,,,,68.10879875,75.3108125,66.46483875,36.11941625,9.457751985332608,88.23878387045187,87.9326921540526,92.95047511978815,88.46707681871932,88.59072143558491,88.19201309142751,86.101791499466,19.96100266652181,64.9067444303926,,,,89.346795150512,,,2.00868081163002,1.06874853442543,,,87.87913359976409,,0.112872498921511,1.9994540326372667,36.11147779147532,69.1318872368656,2.51196956110769,2.863882788762861,16.48645464138801,20.18215757034535,39.729427246728235,,35.68015166288817,34.54064002231575,,22.819619822928452,26.30239008637945,14.4213450930597,18.8704562086384,21.619156297676252,22.176602491127802,1.0,0.20813369909291368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9301110353074997,1.0,,,,,
244,North America,,84.0031846869376,,,61.35661387665925,0.728424727916718,12.11281657295151,,2.8867417421945465,53.623897912637,,7.891826217701531,,,,22.762878869443178,,,,,,,,,,,,,,3.1375,,,91.8165125,101.39350125000001,2.5,89.38528217693379,92.79065973057064,,94.37407002227896,91.65348257230059,93.12088768741545,,5.992230661323074,96.6,,,34.7,98.9937426687189,,,14.0789317328325,2.6118180560805,,99.01090767198517,99.91253886936786,,4.02741905990898,19.617747129203984,25.144452901043316,9.49821662470703,0.220113859766439,1.0,0.218525261494506,46.102834513921756,18.4447899358434,,7.3477807847405465,15.3840904393043,1.0,5.949999999999999,4.1,2.6875,3.1,5.1125,3.6,1.0,0.02966327502282191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8044179549570765,1.0,0.6625000000000001,7.4625,2.6875,,
245,OECD members,,80.77277175759035,,,52.27836947146206,,11.934467353402813,,4.1014315787169995,68.2730433437583,,7.95396390220423,,,,24.821557425301624,,,,,,,,,,,,,,,,,88.30824000000001,78.54616375000002,2.8470913182274185,89.34880101712545,93.93883318741405,,94.5136046055616,93.71240073560413,94.13118263616387,,7.193992315188093,,,,,98.4932924759748,,,9.63747194698031,2.92152893913766,,91.704008452138,97.72525379006788,,3.72910841006176,18.729200115998033,30.356571342351934,14.364781847685,0.394783530330758,0.38353596922259686,1.3726882427382985,43.947845593503935,20.09016282263916,,15.355599635454483,22.428414379473868,,6.520438633672265,7.791015110487114,4.159271065574852,5.543795615132909,6.490669167126616,6.63103482461565,1.0,0.032296798622500525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7415501098719361,1.0,,,,,
246,Post-demographic dividend,,81.78863290751865,,,49.91402137585334,,10.502516620107073,,4.9916166972771565,73.2302896641276,,7.3917759700388,,,,14.631400482556398,,,,,,,,,,,,,,,,,90.18750625,85.25873874999999,2.5329701412947014,87.0265497994032,91.74258695200353,,93.28085280309337,92.40334313822441,93.25973576824815,,6.936573486383132,,,,,99.0906044481217,,,11.2187920940351,3.17988594978347,,97.84902321133092,99.14978179369758,,4.14333595899967,20.09366452338695,31.764632020030835,12.8534637870863,0.317192594684543,0.005199011527419001,0.22878105835418658,45.40269475009707,19.33450863334315,,11.290404667350415,21.38542639437275,,4.529543099418735,5.425210617062355,2.8913706639466876,3.82635105961819,4.3524760881989355,4.555831760135655,1.0,0.01767380705160393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6177816569480277,1.0,,,,,
247,Turkmenistan,,1.0,77.23101,,49.8,,25.65175,75.580845,7.433333333333334,64.03,1.0,4.981577499999997,,99.7,,25.305625,1.0,,,,,,,,,,,,,1.0,99.6,99.7,,6.19576,4.957142857142856,1.0,1.0,1.0,1.0,1.0,1.0,,2.225249975919722,96.4,99.6,59.3,58.3,1.0,,,4.470625,2.2397,,89.78749225449751,97.40894432267605,81.58706921260239,1.5,,,1.0,1.0,0.49409812149290394,,41.18861196620172,49.84337500000001,,28.099999999999998,27.050000000000004,12.1,41.900000000000006,54.15,20.162499999999998,35.5,43.9375,46.65,1.0,0.027490880833396316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8976249999999997,1.0,3.2,5.9,11.5,4.2,1.1
248,Andorra,,,,,56.583333333333336,,8.5,,,71.69,,7.450151939999994,,,,,,,,,,,,,,,,,,3.7874999999999996,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,4.0128,3.3333,,90.63999908351761,71.71428470316222,,4.7,19.76666666666667,32.28333333333333,,,1.0,,,11.607500000000002,,11.45,20.816666666666666,,1.8,3.35,1.5999999999999999,2.65,2.9374999999999996,2.15,,,,,,,,,,,,1.0,,,,,
249,Kosovo,,,,,,0.967215420678259,13.212500000000002,,,27.67,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,91.8,97.8,73.1,,1.0,,,,,,,,,,,,,,,,,,14.5,,,,,,,,,,,,,,,,,,,,1.98625,1.0,,,,,
250,Curacao,,,,,,,11.925,,,,,,,,,31.524875,,,,,,,,,,,,,,3.5124999999999997,,,,29.58909,,,,,,,,,,,,,,,,,,,,,98.92206444491173,,,,,,,0.29539876387378544,,,10.5765,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.775,1.0,,,,,
251,American Samoa,,,,,,,17.05,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,12.545842412824442,57.914063520463166,,,,,,,0.7099247417074498,,,12.710375,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
252,Puerto Rico,,,,,,,8.100000000000001,,,,,,,,,37.3723,,,,,,,,,,,,1.0,1.0,1.6812500000000001,92.39002,92.39,81.75073166666667,110.680705,,,,,,,,,10.346000075340271,,,,,,,,,,,89.90391319541638,97.15063086276194,,,,,,,1.0,,42.3762240540738,6.3466249999999995,,14.616666666666664,20.349999999999998,,,,,,,,1.0,0.027589704423955013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3445,1.0,,,,,
253,St. Martin (French part),,,,,,,13.725000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8125,1.0,,,,,
254,Guam,,,,,,,17.0865,,,,,,,,,35.27825,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,8.502750039100643,,,,,,,,,,,99.53830410749191,90.32836838600926,,,,,,,0.7230166666666641,,40.621523916241166,5.511499999999999,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3927500000000004,1.0,,,,,
255,Virgin Islands (U.S.),,,,,,,11.5875,,,,,,,,,37.2581,,,,,,,,,,,,,,,,,,,,,,,,,,,10.069875121116642,,,,,,,,,,,,99.31286165009175,,,,,,,1.0,,50.81369989845631,4.735375000000006,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0887499999999997,1.0,,,,,
256,British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.475,,,81.91794285714285,41.97335,,,,,,,,,,,,,,,,,,,,,96.85696863523862,,,,,,,1.0,,,53.583999999999996,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
257,Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,88.77945843011985,78.27106323170882,,,,,,,0.18277586202347426,,,8.681625,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
